inducteeId,inducteeName,classYear,suggestedTheme,wordCount,sourcePageUrl,excerpt,candidateUse
ramesh-shah-2020,Ramesh Shah,2020,community-service,93,https://clevelandinternationalhalloffame.com/ramesh-shah/,"Ramesh has been a proud member of the Cleveland Rotary for more than ten years, and is deeply...",staff-draft-only
ramesh-shah-2020,Ramesh Shah,2020,early-life,106,https://clevelandinternationalhalloffame.com/ramesh-shah/,All of this compassion is rooted in perspective gained through the tremendous change he has experienced in his...,staff-draft-only
ramesh-shah-2020,Ramesh Shah,2020,community-service,52,https://clevelandinternationalhalloffame.com/ramesh-shah/,"As you know, Covid-19 forced the always sold out induction ceremonies to be cancelled in 2020 and 2021...",staff-draft-only
ramesh-shah-2020,Ramesh Shah,2020,biographical-context,33,https://clevelandinternationalhalloffame.com/ramesh-shah/,"At the virtual induction, Ramesh Shah told his fascinating story. Watch the video below of the induction and...",staff-draft-only
ramesh-shah-2020,Ramesh Shah,2020,community-service,42,https://clevelandinternationalhalloffame.com/inductees/ramesh-shah/,Watch Cleveland International Hall of Fame (CIHF) co-founder Dan Hanson explain the CIHF and the virtual induction. Dan...,staff-draft-only
ramesh-shah-2020,Ramesh Shah,2020,community-service,43,https://clevelandinternationalhalloffame.com/inductees/ramesh-shah/,Ramesh Shah was inducted by Federation of India Community Associations (FICA Cleveland) Board Chairman Sudarshan Sathe who congratulated...,staff-draft-only
ramesh-shah-2020,Ramesh Shah,2020,biographical-context,30,https://clevelandinternationalhalloffame.com/inductees/ramesh-shah/,Then Ramesh Shah told his fascinating story. Watch the video below of the induction and Ramesh Shah giving...,staff-draft-only
ratanjit-s-sondhe-2013,Ratanjit S. Sondhe,2013,education,91,https://clevelandinternationalhalloffame.com/ratanjit-sondhe-2013/,Ratanjit S. Sondhe emigrated from India in 1968 with two Masters’ degrees and $8 in his pocket to...,staff-draft-only
ratanjit-s-sondhe-2013,Ratanjit S. Sondhe,2013,biographical-context,74,https://clevelandinternationalhalloffame.com/ratanjit-sondhe-2013/,"His pioneering work on ONENESS, resulting in leadership from within while living and operating stress free, gave him...",staff-draft-only
ratanjit-s-sondhe-2013,Ratanjit S. Sondhe,2013,life-work,57,https://clevelandinternationalhalloffame.com/ratanjit-sondhe-2013/,"Today, Ratanjit is a sought after professional speaker, author, radio and television personality, leadership coach, and a business...",staff-draft-only
ratanjit-s-sondhe-2013,Ratanjit S. Sondhe,2013,life-work,69,https://clevelandinternationalhalloffame.com/ratanjit-sondhe-2013/,"Ratanjit has been the recipient of many local, national and international awards, including induction into the Ohio Civil...",staff-draft-only
ratanjit-s-sondhe-2013,Ratanjit S. Sondhe,2013,recognition,54,https://clevelandinternationalhalloffame.com/ratanjit-sondhe-2013/,"In 2006, Ratanjit was awarded the Pride of India Gold Award by the NRI Institute, a world-wide entity,...",staff-draft-only
ratanjit-s-sondhe-2013,Ratanjit S. Sondhe,2013,community-service,37,https://clevelandinternationalhalloffame.com/ratanjit-sondhe-2013/,He is committed to community service and devotes many hours and resources to active participation on the boards...,staff-draft-only
ray-pianka-2018,Ray Pianka,2018,biographical-context,48,https://clevelandinternationalhalloffame.com/inductees-europe/ray-pianka/,"“Dla chcacego nic trudnego” is Polish for “Where there’s a will, there’s a way”. Judge Raymond L. Pianka...",staff-draft-only
ray-pianka-2018,Ray Pianka,2018,education,40,https://clevelandinternationalhalloffame.com/inductees-europe/ray-pianka/,"Ray Pianka was always about public service. The author Alex Kotlowitz described him as “humble, a student of...",staff-draft-only
ray-pianka-2018,Ray Pianka,2018,community-service,100,https://clevelandinternationalhalloffame.com/inductees-europe/ray-pianka/,"As a young man, Ray Pianka organized residents on West Clinton Avenue, his street on the west side...",staff-draft-only
ray-pianka-2018,Ray Pianka,2018,education,55,https://clevelandinternationalhalloffame.com/inductees-europe/ray-pianka/,"Educated in Cleveland public schools, Ray Pianka graduated from the old West High, where he met Karen Olson,...",staff-draft-only
ray-pianka-2018,Ray Pianka,2018,community-service,36,https://clevelandinternationalhalloffame.com/inductees-europe/ray-pianka/,"Pianka was a key player in many economic development and community projects, and was instrumental in saving the...",staff-draft-only
ray-pianka-2018,Ray Pianka,2018,community-service,61,https://clevelandinternationalhalloffame.com/inductees-europe/ray-pianka/,Ray Pianka first ran for Cleveland City Council in 1985 because he felt that his neighborhood wasn’t getting...,staff-draft-only
ray-pianka-2018,Ray Pianka,2018,biographical-context,53,https://clevelandinternationalhalloffame.com/inductees-europe/ray-pianka/,"As a Councilman, his hallmark was his accessibility to his neighbors, even on one Christmas Eve evening when...",staff-draft-only
ray-pianka-2018,Ray Pianka,2018,community-service,77,https://clevelandinternationalhalloffame.com/inductees-europe/ray-pianka/,"He championed neighborhood development and sought innovative ways to help the community. For example, he used block grant...",staff-draft-only
rev-mikhail-mikhail-2016,Rev. Mikhail Mikhail,2016,early-life,101,https://clevelandinternationalhalloffame.com/induction-event-info/rev-mikhail-mikhail/,"The Very Rev. Fr. Mikhail Edward Mikhail, D. Min. was born in Cairo, Egypt on August 2, 1949....",staff-draft-only
rev-mikhail-mikhail-2016,Rev. Mikhail Mikhail,2016,education,89,https://clevelandinternationalhalloffame.com/induction-event-info/rev-mikhail-mikhail/,"He excelled in his studies and in his ministry, building friendships with faculty and students that would last...",staff-draft-only
rev-mikhail-mikhail-2016,Rev. Mikhail Mikhail,2016,early-life,96,https://clevelandinternationalhalloffame.com/induction-event-info/rev-mikhail-mikhail/,"On April 30, 1975, Fr. Mikhail and his wife Seham, who was six months pregnant with their first...",staff-draft-only
rev-mikhail-mikhail-2016,Rev. Mikhail Mikhail,2016,early-life,115,https://clevelandinternationalhalloffame.com/induction-event-info/rev-mikhail-mikhail/,In 1981 he was elevated to the rank of Archpriest by Pope Shenouda. In 1984 he received a...,staff-draft-only
rev-mikhail-mikhail-2016,Rev. Mikhail Mikhail,2016,life-work,99,https://clevelandinternationalhalloffame.com/induction-event-info/rev-mikhail-mikhail/,"Under his pastoral care, the Coptic Orthodox Community in North East Ohio has grown from 50 families in...",staff-draft-only
rev-mikhail-mikhail-2016,Rev. Mikhail Mikhail,2016,early-life,102,https://clevelandinternationalhalloffame.com/reverend-mikhail-mikhail-2016/,"The Very Rev. Fr. Mikhail Edward Mikhail , D. Min. was born in Cairo, Egypt on August 2,...",staff-draft-only
rev-mikhail-mikhail-2016,Rev. Mikhail Mikhail,2016,education,89,https://clevelandinternationalhalloffame.com/reverend-mikhail-mikhail-2016/,"He excelled in his studies and in his ministry, building friendships with faculty and students that would last...",staff-draft-only
rev-mikhail-mikhail-2016,Rev. Mikhail Mikhail,2016,early-life,96,https://clevelandinternationalhalloffame.com/reverend-mikhail-mikhail-2016/,"On April 30, 1975, Fr. Mikhail and his wife Seham, who was six months pregnant with their first...",staff-draft-only
rev-mikhail-mikhail-2016,Rev. Mikhail Mikhail,2016,early-life,115,https://clevelandinternationalhalloffame.com/reverend-mikhail-mikhail-2016/,In 1981 he was elevated to the rank of Archpriest by Pope Shenouda. In 1984 he received a...,staff-draft-only
rev-mikhail-mikhail-2016,Rev. Mikhail Mikhail,2016,community-service,33,https://clevelandinternationalhalloffame.com/reverend-mikhail-mikhail-2016/,"Under his pastoral care, the Coptic Orthodox Community in North East Ohio has grown from 50 families in...",staff-draft-only
rev-mikhail-mikhail-2016,Rev. Mikhail Mikhail,2016,life-work,65,https://clevelandinternationalhalloffame.com/reverend-mikhail-mikhail-2016/,Fr. Mikhail and his wife Seham are the proud parents of two attorneys; Bishoy (Executive Director of International...,staff-draft-only
rev-mikhail-mikhail-2016,Rev. Mikhail Mikhail,2016,biographical-context,49,https://clevelandinternationalhalloffame.com/reverend-mikhail-mikhail-2016/,Fr. Mikhail Edward Mikhail was inducted into the 2016 Class of the Cleveland International Hall of Fame on...,staff-draft-only
rev-mikhail-mikhail-2016,Rev. Mikhail Mikhail,2016,biographical-context,35,https://clevelandinternationalhalloffame.com/reverend-mikhail-mikhail-2016/,Cleveland International Hall of Fame MC Dan Hanson from ClevelandPeople.Com read part of a proclamation from the Egyptian...,staff-draft-only
reverend-dr-otis-moss-jr-2011,"Reverend Dr. Otis Moss, Jr.",2011,early-life,56,https://clevelandinternationalhalloffame.com/reverend-dr-otis-moss-jr-2011/,"Theologian, pastor and civic leader, the Reverend Dr. Otis Moss, Jr. is one of America’s most influential leaders....",staff-draft-only
reverend-dr-otis-moss-jr-2011,"Reverend Dr. Otis Moss, Jr.",2011,biographical-context,69,https://clevelandinternationalhalloffame.com/reverend-dr-otis-moss-jr-2011/,"In 2008, Reverend Moss retired from Olivet Institutional Baptist Church located in Cleveland, Ohio following thirty-three years of...",staff-draft-only
reverend-dr-otis-moss-jr-2011,"Reverend Dr. Otis Moss, Jr.",2011,education,95,https://clevelandinternationalhalloffame.com/reverend-dr-otis-moss-jr-2011/,"Reverend Moss has been actively involved in advocating for the achievement of education, civil and human rights and...",staff-draft-only
reverend-dr-otis-moss-jr-2011,"Reverend Dr. Otis Moss, Jr.",2011,life-work,101,https://clevelandinternationalhalloffame.com/reverend-dr-otis-moss-jr-2011/,"His work in the international community has taken him to Hong Kong, Brazil, Taiwan, Japan, West Africa, South...",staff-draft-only
reverend-dr-otis-moss-jr-2011,"Reverend Dr. Otis Moss, Jr.",2011,early-life,118,https://clevelandinternationalhalloffame.com/reverend-dr-otis-moss-jr-2011/,"Reverend Moss is the recipient of numerous awards, including the Role Model of the Year Award from the...",staff-draft-only
reverend-dr-otis-moss-jr-2011,"Reverend Dr. Otis Moss, Jr.",2011,life-work,72,https://clevelandinternationalhalloffame.com/reverend-dr-otis-moss-jr-2011/,"His service to Ohio and the United States has been recognized by Governors of Ohio, the Ohio House...",staff-draft-only
reverend-dr-otis-moss-jr-2011,"Reverend Dr. Otis Moss, Jr.",2011,education,86,https://clevelandinternationalhalloffame.com/reverend-dr-otis-moss-jr-2011/,"Dr. Moss is a life member of the National Association for the Advancement of Colored People (NAACP), Alpha...",staff-draft-only
reverend-dr-otis-moss-jr-2011,"Reverend Dr. Otis Moss, Jr.",2011,biographical-context,35,https://clevelandinternationalhalloffame.com/reverend-dr-otis-moss-jr-2011/,"Reverend Moss is married to Mrs. Edwina Hudson Moss and is the Father of Kevin Moss, Daphne Moss...",staff-draft-only
richard-a-ganim-2015,Richard A. Ganim,2015,early-life,58,https://clevelandinternationalhalloffame.com/richard-ganim-2015/,"Richard A. Ganim was born in Cleveland, Ohio in 1926, the second youngest of twelve children. His parents...",staff-draft-only
richard-a-ganim-2015,Richard A. Ganim,2015,life-work,44,https://clevelandinternationalhalloffame.com/richard-ganim-2015/,He proudly served our country during World War II in the Army Airborne Division. Along with two of...,staff-draft-only
richard-a-ganim-2015,Richard A. Ganim,2015,early-life,50,https://clevelandinternationalhalloffame.com/richard-ganim-2015/,"Later, in the 1960’s along with his commitment to the family business, he also became involved in local...",staff-draft-only
richard-a-ganim-2015,Richard A. Ganim,2015,early-life,37,https://clevelandinternationalhalloffame.com/richard-ganim-2015/,"In 1985, he and his wife moved to the beautiful state of Florida and established another family owned...",staff-draft-only
richard-a-ganim-2015,Richard A. Ganim,2015,life-work,39,https://clevelandinternationalhalloffame.com/richard-ganim-2015/,Richard has been involved in many organizations such as President and treasurer of our church council and President...,staff-draft-only
richard-a-ganim-2015,Richard A. Ganim,2015,community-service,31,https://clevelandinternationalhalloffame.com/richard-ganim-2015/,"Richard says “My focus has always been through my faith in God, to work with local, state, and...",staff-draft-only
richard-a-ganim-2015,Richard A. Ganim,2015,biographical-context,63,https://clevelandinternationalhalloffame.com/richard-ganim-2015/,Mayor Richard A. Ganim was inducted into the 2015 Class of the Cleveland International Hall of Fame on...,staff-draft-only
richard-fleischman-2019,Richard Fleischman,2019,early-life,90,https://clevelandinternationalhalloffame.com/richard-fleischman/,"Born in Cleveland in 1928, Richard Fleischman was encouraged to study architecture at a young age by an...",staff-draft-only
richard-fleischman-2019,Richard Fleischman,2019,education,68,https://clevelandinternationalhalloffame.com/richard-fleischman/,Fleischman has completed more than 480 projects and won over 120 awards. He was elected to the College...,staff-draft-only
richard-fleischman-2019,Richard Fleischman,2019,education,55,https://clevelandinternationalhalloffame.com/richard-fleischman/,"In addition to designing new and recycling old buildings, Fleischman has been called the Master Church Designer. He...",staff-draft-only
richard-fleischman-2019,Richard Fleischman,2019,biographical-context,64,https://clevelandinternationalhalloffame.com/richard-fleischman/,"In the forward to Maurizio Vitta’s 1996 book, Richard Fleischman: Spaces to be Shared , Fleischman is quoted...",staff-draft-only
richard-fleischman-2019,Richard Fleischman,2019,biographical-context,34,https://clevelandinternationalhalloffame.com/richard-fleischman/,"Click on the white arrow to watch the video as Master of Ceremonies Chris Tanaka, news anchor of...",staff-draft-only
robert-j-haas-2010,Robert J. Haas,2010,early-life,118,https://clevelandinternationalhalloffame.com/robert-j-haas-2010/,Robert (Bob) Haas was born and raised on Cleveland’s west side. Married for 17 years to his wife...,staff-draft-only
robert-j-haas-2010,Robert J. Haas,2010,life-work,62,https://clevelandinternationalhalloffame.com/robert-j-haas-2010/,"To say that Bob is retired, however, is a bit of a misnomer. Currently he is the Executive...",staff-draft-only
robert-j-haas-2010,Robert J. Haas,2010,early-life,41,https://clevelandinternationalhalloffame.com/robert-j-haas-2010/,Some of his fondest memories are of times spent enjoying German food and music with his family at...,staff-draft-only
robert-j-haas-2010,Robert J. Haas,2010,biographical-context,79,https://clevelandinternationalhalloffame.com/robert-j-haas-2010/,"As a Police officer, he worked at the Oktoberfests held by Steve Bencic at the Cuyahoga County Fairgrounds,...",staff-draft-only
robert-j-haas-2010,Robert J. Haas,2010,biographical-context,37,https://clevelandinternationalhalloffame.com/robert-j-haas-2010/,"Despite financial difficulty, a tough economy and population drain, the Cleveland Oktoberfest has over the past five years...",staff-draft-only
robert-j-haas-2010,Robert J. Haas,2010,life-work,57,https://clevelandinternationalhalloffame.com/robert-j-haas-2010/,"While organizing the Oktoberfest, Bob noticed that several other long-held cultural festivals in the Cleveland area were experiencing...",staff-draft-only
robert-j-haas-2010,Robert J. Haas,2010,biographical-context,64,https://clevelandinternationalhalloffame.com/robert-j-haas-2010/,"“It is one of the features of the Oktoberfest that I am most proud of,” said Mr. Haas....",staff-draft-only
robert-j-haas-2010,Robert J. Haas,2010,community-service,65,https://clevelandinternationalhalloffame.com/robert-j-haas-2010/,"What most impresses Mr. Haas isn’t the dramatic intra-cultural dissimilarities in geographic origin, music, cuisine, language, or traditional...",staff-draft-only
sam-kim-2017,Sam Kim,2017,early-life,66,https://clevelandinternationalhalloffame.com/inductees-asia/sam-kim/,"As a young man, he served in the Vietnam War in 1969 and fought for the South Korean...",staff-draft-only
sam-kim-2017,Sam Kim,2017,early-life,71,https://clevelandinternationalhalloffame.com/inductees-asia/sam-kim/,"After residing in New Jersey for a short while, together with his wife, young son and daughter they...",staff-draft-only
sam-kim-2017,Sam Kim,2017,early-life,66,https://clevelandinternationalhalloffame.com/inductees-asia/sam-kim/,"In the 90s, the family relocated to Erie, Pennsylvania where his strong work ethic continued. Mr. Kim not...",staff-draft-only
sam-kim-2017,Sam Kim,2017,life-work,65,https://clevelandinternationalhalloffame.com/inductees-asia/sam-kim/,"At the start of the new millennium, Mr. Kim decided to reinvented himself and become an entrepreneur. He...",staff-draft-only
sam-kim-2017,Sam Kim,2017,life-work,48,https://clevelandinternationalhalloffame.com/inductees-asia/sam-kim/,"In 2009, Mr Kim was elected President of the Korean American Association of Greater Cleveland. As President, he...",staff-draft-only
sam-kim-2017,Sam Kim,2017,biographical-context,36,https://clevelandinternationalhalloffame.com/inductees-asia/sam-kim/,Sam Kim was inducted into the 2017 Class of the Cleveland International Hall of Fame on the evening...,staff-draft-only
samuel-h-miller-2013,Samuel H. Miller,2013,life-work,66,https://clevelandinternationalhalloffame.com/sam-miller-2013/,"Samuel H. Miller is co-chairman emeritus of Forest City Enterprises, Inc. A key stakeholder since 1947, Miller has...",staff-draft-only
samuel-h-miller-2013,Samuel H. Miller,2013,education,70,https://clevelandinternationalhalloffame.com/sam-miller-2013/,"In addition to his commitment to Forest City, Miller is actively engaged in the Cleveland community and is...",staff-draft-only
samuel-h-miller-2013,Samuel H. Miller,2013,education,66,https://clevelandinternationalhalloffame.com/sam-miller-2013/,"In addition, Miller is a Lifetime Honorary Trustee of the Jewish Community Federation of Cleveland and National Conference...",staff-draft-only
samuel-h-miller-2013,Samuel H. Miller,2013,life-work,59,https://clevelandinternationalhalloffame.com/sam-miller-2013/,"Nacy Panzica has been in the construction industry for over 60 years. Through his guidance and leadership, Panzica...",staff-draft-only
samuel-h-miller-2013,Samuel H. Miller,2013,education,60,https://clevelandinternationalhalloffame.com/sam-miller-2013/,• Arthritis Foundation of Greater Cleveland – 2002 Community Leader of the Year • Catholic Charities Corporation –...,staff-draft-only
senator-george-voinovich-2010,Senator George Voinovich,2010,biographical-context,131,https://clevelandinternationalhalloffame.com/senator-george-voinovich-2010/,"From his time as member of the Ohio House of Representatives, Cuyahoga County Commissioner, Lieutenant Governor of Ohio,...",staff-draft-only
senator-george-voinovich-2010,Senator George Voinovich,2010,biographical-context,63,https://clevelandinternationalhalloffame.com/senator-george-voinovich-2010/,"Over the last decade, Senator Voinovich has also been actively involved in crafting America’s foreign and national security...",staff-draft-only
senator-george-voinovich-2010,Senator George Voinovich,2010,community-service,48,https://clevelandinternationalhalloffame.com/senator-george-voinovich-2010/,Senator Voinovich played a leadership role in strengthening and enlarging the North Atlantic Treaty Organization (NATO) Alliance and...,staff-draft-only
senator-george-voinovich-2010,Senator George Voinovich,2010,biographical-context,61,https://clevelandinternationalhalloffame.com/senator-george-voinovich-2010/,"Senator Voinovich has also carried the banners of advancing U.N. reform, strengthening U.S. public diplomacy, promoting lasting peace...",staff-draft-only
senator-george-voinovich-2010,Senator George Voinovich,2010,community-service,43,https://clevelandinternationalhalloffame.com/senator-george-voinovich-2010/,Proud of his Serbian father (who was secretary of the Yugoslav Cultural garden in the 1930’s) and his...,staff-draft-only
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,early-life,55,https://clevelandinternationalhalloffame.com/inductees-europe/sheila-murphy-crawford/,"Sheila Murphy was born to Ollie and Betty Murphy in Cleveland, Ohio. She was the youngest of four...",staff-draft-only
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,early-life,57,https://clevelandinternationalhalloffame.com/inductees-europe/sheila-murphy-crawford/,"Christ the King was the family parish and grade school on the east side, then she attended Regina...",staff-draft-only
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,education,47,https://clevelandinternationalhalloffame.com/inductees-europe/sheila-murphy-crawford/,Sheila taught English at Brush High School for 32 years and coached the majorette corps for 20 years....,staff-draft-only
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,education,54,https://clevelandinternationalhalloffame.com/inductees-europe/sheila-murphy-crawford/,"After being certified as an Irish dance teacher and adjudicator by An Coimmisiun in Ireland, she founded the...",staff-draft-only
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,community-service,83,https://clevelandinternationalhalloffame.com/inductees-europe/sheila-murphy-crawford/,The Murphy Irish Dancers are known for bringing Irish culture to the community through their highly skilled dancers...,staff-draft-only
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,education,50,https://clevelandinternationalhalloffame.com/inductees-europe/sheila-murphy-crawford/,"Following in her mother’s footsteps, Sheila served five terms as President of the Ladies Ancient Order of Hibernians,...",staff-draft-only
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,life-work,74,https://clevelandinternationalhalloffame.com/inductees-europe/sheila-murphy-crawford/,Her parents were very active in the Irish Cultural Garden. In 1993 Sheila became the Director of the...,staff-draft-only
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,community-service,30,https://clevelandinternationalhalloffame.com/inductees-europe/sheila-murphy-crawford/,She chaired the One World Day celebration the past two years which brought twenty thousand visitors to the...,staff-draft-only
shiv-k-aggarwal-2015,Shiv K. Aggarwal,2015,early-life,41,https://clevelandinternationalhalloffame.com/shiv-k-aggarwal-2015/,"Shiv Aggarwal was born in India, received degrees of B.A (Hons) from University of Delhi and Master of...",staff-draft-only
shiv-k-aggarwal-2015,Shiv K. Aggarwal,2015,community-service,65,https://clevelandinternationalhalloffame.com/shiv-k-aggarwal-2015/,"He has spent about 60 years in Cleveland, OH as a Community Organizer and helped the communities in...",staff-draft-only
shiv-k-aggarwal-2015,Shiv K. Aggarwal,2015,education,51,https://clevelandinternationalhalloffame.com/shiv-k-aggarwal-2015/,"During 1960’s, Cleveland became a tinder box of violence. In 1966, the worst violence took place around the...",staff-draft-only
shiv-k-aggarwal-2015,Shiv K. Aggarwal,2015,biographical-context,96,https://clevelandinternationalhalloffame.com/shiv-k-aggarwal-2015/,"Shiv organized Collinwood Youth Association, and embarked upon a massive outreach to involve youths & adults in meaningful...",staff-draft-only
shiv-k-aggarwal-2015,Shiv K. Aggarwal,2015,life-work,52,https://clevelandinternationalhalloffame.com/shiv-k-aggarwal-2015/,Shiv was constantly raising substantial funds; became one of the best fund-raisers. He expanded his community services and...,staff-draft-only
shiv-k-aggarwal-2015,Shiv K. Aggarwal,2015,community-service,93,https://clevelandinternationalhalloffame.com/shiv-k-aggarwal-2015/,Shiv was interested in the unmet needs of Cleveland Community. He developed an innovative outpatient mobilhealth clinic (Doctor...,staff-draft-only
shiv-k-aggarwal-2015,Shiv K. Aggarwal,2015,life-work,82,https://clevelandinternationalhalloffame.com/shiv-k-aggarwal-2015/,"During 1990’s, HIV/AIDS epidemic broke out in the USA; the need for infection control was identified. Shiv founded...",staff-draft-only
shiv-k-aggarwal-2015,Shiv K. Aggarwal,2015,biographical-context,44,https://clevelandinternationalhalloffame.com/shiv-k-aggarwal-2015/,Shiv has been married to Saroj (an Ophthalmologist) for 55 years. His son Dr. Sandeep married to Dr....,staff-draft-only
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,early-life,103,https://clevelandinternationalhalloffame.com/inductees-south-america/sister-alicia-alvarado/,"Sister Alicia Alvarado was born in Villalba, Puerto Rico on December 31, 1948, the second child of Felipe...",staff-draft-only
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,life-work,105,https://clevelandinternationalhalloffame.com/inductees-south-america/sister-alicia-alvarado/,"Sister Alicia entered the Sisters of St. Dominic of Akron, now the Dominican Sisters of Peace, from San...",staff-draft-only
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,life-work,41,https://clevelandinternationalhalloffame.com/inductees-south-america/sister-alicia-alvarado/,"After 6 years in St. Louis, she returned to the area and served as Director of the Hispanic...",staff-draft-only
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,community-service,67,https://clevelandinternationalhalloffame.com/inductees-south-america/sister-alicia-alvarado/,Sister Alicia was also Executive Assistant to Cleveland’s first Hispanic Councilman Joe Santiago for ward 14. “Santiago has...,staff-draft-only
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,life-work,64,https://clevelandinternationalhalloffame.com/inductees-south-america/sister-alicia-alvarado/,Sister Alicia has received numerous awards for her work in social justice and her ministry among the Hispanic...,staff-draft-only
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,education,62,https://clevelandinternationalhalloffame.com/inductees-south-america/sister-alicia-alvarado/,She also belonged to professional societies and memberships including being the First Hispanic woman on the Board of...,staff-draft-only
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,biographical-context,36,https://clevelandinternationalhalloffame.com/inductees-south-america/sister-alicia-alvarado/,Sister Alicia Alvarado was inducted into the 2018 Class of the Cleveland International Hall of Fame on the...,staff-draft-only
sree-sreenath-2019,Sree Sreenath,2019,education,106,https://clevelandinternationalhalloffame.com/sree-sreenath/,"Sree N. Sreenath, Ph.D., MNO, is a tenured full professor in the Electrical Engineering and Computer Science Department...",staff-draft-only
sree-sreenath-2019,Sree Sreenath,2019,life-work,101,https://clevelandinternationalhalloffame.com/sree-sreenath/,"He has received many scholarships and awards including the Best Undergraduate Teaching Award, Who’s Who Among Teachers in...",staff-draft-only
sree-sreenath-2019,Sree Sreenath,2019,education,115,https://clevelandinternationalhalloffame.com/sree-sreenath/,"Outside of higher education, Sreenath is active in the social service field and has served as an officer...",staff-draft-only
sree-sreenath-2019,Sree Sreenath,2019,education,41,https://clevelandinternationalhalloffame.com/sree-sreenath/,Professor Sreenath is a practitioner of Vedic Math – ancient Indian Math for over 30 years and has...,staff-draft-only
sree-sreenath-2019,Sree Sreenath,2019,education,40,https://clevelandinternationalhalloffame.com/sree-sreenath/,"Sewa International ( www.sewausa.org ), a Hindu faith-based charitable nonprofit working in the areas of disaster recovery, education...",staff-draft-only
sree-sreenath-2019,Sree Sreenath,2019,early-life,94,https://clevelandinternationalhalloffame.com/sree-sreenath/,"Sewa International has served in rescue, relief and rehabilitation in 25 disasters in the US and overseas, and...",staff-draft-only
sree-sreenath-2019,Sree Sreenath,2019,life-work,49,https://clevelandinternationalhalloffame.com/sree-sreenath/,"Click on the white arrow to watch the video as Master of Ceremonies Chris Tanaka, news anchor of...",staff-draft-only
steve-mulloy-2015,Steve Mulloy,2015,early-life,76,https://clevelandinternationalhalloffame.com/steve-mulloy-2015/,When Stephen L. Mulloy arrived in Cleveland in May 1954 to start a new life thousands of miles...,staff-draft-only
steve-mulloy-2015,Steve Mulloy,2015,early-life,31,https://clevelandinternationalhalloffame.com/steve-mulloy-2015/,"Steve spent 40 years as a member of Building Laborers Local #310, and with his wife, fellow Achill-native...",staff-draft-only
steve-mulloy-2015,Steve Mulloy,2015,life-work,86,https://clevelandinternationalhalloffame.com/steve-mulloy-2015/,"Steve began serving the Irish community here from his arrival, quickly becoming a member of the West Side...",staff-draft-only
steve-mulloy-2015,Steve Mulloy,2015,education,91,https://clevelandinternationalhalloffame.com/steve-mulloy-2015/,Steve also gave his time to a long list of volunteer organizations. In his early years here he...,staff-draft-only
steve-mulloy-2015,Steve Mulloy,2015,biographical-context,53,https://clevelandinternationalhalloffame.com/steve-mulloy-2015/,Steve became known for singing the Irish and American national anthems at ceremonies before each St. Patrick’s Day...,staff-draft-only
steve-mulloy-2015,Steve Mulloy,2015,early-life,49,https://clevelandinternationalhalloffame.com/steve-mulloy-2015/,"Steve also organized funding drives for several Achill charities and organizations, including the Achill Ambulance and Achill Assisted...",staff-draft-only
steve-mulloy-2015,Steve Mulloy,2015,biographical-context,45,https://clevelandinternationalhalloffame.com/steve-mulloy-2015/,"Through all of Steve’s activities, helping others was his overarching goal. He organized fundraisers not only for causes...",staff-draft-only
steve-mulloy-2015,Steve Mulloy,2015,community-service,37,https://clevelandinternationalhalloffame.com/steve-mulloy-2015/,"In 2003, Steve persuaded then-Mayor Jane Campbell to join him in leading a delegation to Mayo to oversee...",staff-draft-only
sudarshan-sathe-2023,Sudarshan Sathe,2023,early-life,49,https://clevelandinternationalhalloffame.com/sudarshan-sathe/,"Sudarshan ( su- dar- shun) Sathe ( Saa-the) earned a bachelor’s degree in chemical engineering, with first division...",staff-draft-only
sudarshan-sathe-2023,Sudarshan Sathe,2023,life-work,65,https://clevelandinternationalhalloffame.com/sudarshan-sathe/,"At the same Alma mater, he earned an MBA in International Business. After doing a series of jobs...",staff-draft-only
sudarshan-sathe-2023,Sudarshan Sathe,2023,biographical-context,46,https://clevelandinternationalhalloffame.com/sudarshan-sathe/,He developed products and processes that he has earned patents for and are used in the Steel industry...,staff-draft-only
sudarshan-sathe-2023,Sudarshan Sathe,2023,education,32,https://clevelandinternationalhalloffame.com/sudarshan-sathe/,He is a member of numerous professional and civic organizations and has supported many causes having to do...,staff-draft-only
sudarshan-sathe-2023,Sudarshan Sathe,2023,education,54,https://clevelandinternationalhalloffame.com/sudarshan-sathe/,"Sudarshan’s philanthropic activities extend to Ekal, the One Teacher Schools, Akshaya Patra the inexhaustible food bowl- lunch program...",staff-draft-only
