inducteeId,inducteeName,classYear,youtubeVideoId,assignment,confidence,alreadyPresent,sourcePageUrl,needsRightsReview
raj-aggarwal-2025,Raj Aggarwal,2025,S6l7MKK7RWg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2025-induction-ceremony/,true
raj-aggarwal-2025,Raj Aggarwal,2025,63hL5GG_0dA,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2025-induction-ceremony/,true
raj-aggarwal-2025,Raj Aggarwal,2025,XJbjDVgzCzc,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2025-induction-ceremony/,true
raj-aggarwal-2025,Raj Aggarwal,2025,HQz1pWe_-wM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2025-induction-ceremony/,true
ramesh-shah-2020,Ramesh Shah,2020,_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
ramesh-shah-2020,Ramesh Shah,2020,YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
ramesh-shah-2020,Ramesh Shah,2020,zWJEroGvQUg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
ramesh-shah-2020,Ramesh Shah,2020,EfAP31kBlsM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
ramesh-shah-2020,Ramesh Shah,2020,XrKxMkfQALI,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
ramesh-shah-2020,Ramesh Shah,2020,ovFsNwqqQNc,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
ramesh-shah-2020,Ramesh Shah,2020,36YHkoqo-Fk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
ramesh-shah-2020,Ramesh Shah,2020,EZ92Q341gm4,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
ramesh-shah-2020,Ramesh Shah,2020,MzvxeSsag0w,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
ramesh-shah-2020,Ramesh Shah,2020,Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
ramesh-shah-2020,Ramesh Shah,2020,vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
ramesh-shah-2020,Ramesh Shah,2020,w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
ramesh-shah-2020,Ramesh Shah,2020,lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
ramesh-shah-2020,Ramesh Shah,2020,_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
ramesh-shah-2020,Ramesh Shah,2020,eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
ray-pianka-2018,Ray Pianka,2018,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
ray-pianka-2018,Ray Pianka,2018,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
ray-pianka-2018,Ray Pianka,2018,Pg4Uqs_wZRY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
ray-pianka-2018,Ray Pianka,2018,o_9k7ZtTvas,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
ray-pianka-2018,Ray Pianka,2018,_uTf8G8a6b0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
ray-pianka-2018,Ray Pianka,2018,YCV-PL-GOuk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
ray-pianka-2018,Ray Pianka,2018,bsoEDM5cG2s,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
ray-pianka-2018,Ray Pianka,2018,Pg4Uqs_wZRY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2018-induction/,true
ray-pianka-2018,Ray Pianka,2018,o_9k7ZtTvas,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2018-induction/,true
ray-pianka-2018,Ray Pianka,2018,_uTf8G8a6b0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2018-induction/,true
ray-pianka-2018,Ray Pianka,2018,YCV-PL-GOuk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2018-induction/,true
ray-pianka-2018,Ray Pianka,2018,bsoEDM5cG2s,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2018-induction/,true
richard-fleischman-2019,Richard Fleischman,2019,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
richard-fleischman-2019,Richard Fleischman,2019,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
richard-fleischman-2019,Richard Fleischman,2019,Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
richard-fleischman-2019,Richard Fleischman,2019,vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
richard-fleischman-2019,Richard Fleischman,2019,w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
richard-fleischman-2019,Richard Fleischman,2019,lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
richard-fleischman-2019,Richard Fleischman,2019,_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
richard-fleischman-2019,Richard Fleischman,2019,eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
robert-j-haas-2010,Robert J. Haas,2010,Do7atH9353s,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
robert-j-haas-2010,Robert J. Haas,2010,jE7WSnYhKN0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2010/,true
senator-george-voinovich-2010,Senator George Voinovich,2010,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
senator-george-voinovich-2010,Senator George Voinovich,2010,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
senator-george-voinovich-2010,Senator George Voinovich,2010,Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
senator-george-voinovich-2010,Senator George Voinovich,2010,vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
senator-george-voinovich-2010,Senator George Voinovich,2010,w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
senator-george-voinovich-2010,Senator George Voinovich,2010,lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
senator-george-voinovich-2010,Senator George Voinovich,2010,_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
senator-george-voinovich-2010,Senator George Voinovich,2010,eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,Pg4Uqs_wZRY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,o_9k7ZtTvas,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,_uTf8G8a6b0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,YCV-PL-GOuk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,bsoEDM5cG2s,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,Pg4Uqs_wZRY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2018-induction/,true
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,o_9k7ZtTvas,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2018-induction/,true
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,_uTf8G8a6b0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2018-induction/,true
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,YCV-PL-GOuk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2018-induction/,true
sheila-murphy-crawford-2018,Sheila Murphy Crawford,2018,bsoEDM5cG2s,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2018-induction/,true
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,Pg4Uqs_wZRY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,o_9k7ZtTvas,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,_uTf8G8a6b0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,YCV-PL-GOuk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,bsoEDM5cG2s,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2018/,true
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,Pg4Uqs_wZRY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2018-induction/,true
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,o_9k7ZtTvas,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2018-induction/,true
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,_uTf8G8a6b0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2018-induction/,true
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,YCV-PL-GOuk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2018-induction/,true
sister-alicia-alvarado-2018,Sister Alicia Alvarado,2018,bsoEDM5cG2s,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2018-induction/,true
sree-sreenath-2019,Sree Sreenath,2019,Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
sree-sreenath-2019,Sree Sreenath,2019,vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
sree-sreenath-2019,Sree Sreenath,2019,w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
sree-sreenath-2019,Sree Sreenath,2019,lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
sree-sreenath-2019,Sree Sreenath,2019,_ifygk1bw5Q,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
sree-sreenath-2019,Sree Sreenath,2019,eCOSePkWnFY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
steve-mulloy-2015,Steve Mulloy,2015,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
steve-mulloy-2015,Steve Mulloy,2015,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,yR18WkgJ_tQ,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,7im99WF6Sfw,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,DhCiFpCsGFk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,RImDK_lpjFM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,EtHbvT_s4NY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,ynzDfs0graM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,lF42eHsGdFc,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2023-induction-ceremony/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,zWJEroGvQUg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,EfAP31kBlsM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,XrKxMkfQALI,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,ovFsNwqqQNc,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,36YHkoqo-Fk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,EZ92Q341gm4,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,MzvxeSsag0w,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,NcCM_1SAQek,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2017/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,wBzBVH4kBkg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2017/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,14YLHrGlU-4,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2017/,true
sudarshan-sathe-2023,Sudarshan Sathe,2023,IblVlQoTrtc,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2017/,true
svetlana-stolyarova-2025,Svetlana Stolyarova,2025,S6l7MKK7RWg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2025-induction-ceremony/,true
svetlana-stolyarova-2025,Svetlana Stolyarova,2025,63hL5GG_0dA,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2025-induction-ceremony/,true
svetlana-stolyarova-2025,Svetlana Stolyarova,2025,XJbjDVgzCzc,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2025-induction-ceremony/,true
svetlana-stolyarova-2025,Svetlana Stolyarova,2025,HQz1pWe_-wM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2025-induction-ceremony/,true
taras-szmagala-2022,Taras Szmagala,2022,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
taras-szmagala-2022,Taras Szmagala,2022,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
taras-szmagala-2022,Taras Szmagala,2022,_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
taras-szmagala-2022,Taras Szmagala,2022,YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
taras-szmagala-2022,Taras Szmagala,2022,zWJEroGvQUg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
taras-szmagala-2022,Taras Szmagala,2022,EfAP31kBlsM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
taras-szmagala-2022,Taras Szmagala,2022,XrKxMkfQALI,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
taras-szmagala-2022,Taras Szmagala,2022,ovFsNwqqQNc,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
taras-szmagala-2022,Taras Szmagala,2022,36YHkoqo-Fk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
taras-szmagala-2022,Taras Szmagala,2022,EZ92Q341gm4,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
taras-szmagala-2022,Taras Szmagala,2022,MzvxeSsag0w,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
tony-petkovsek-2011,Tony Petkovsek,2011,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
tony-petkovsek-2011,Tony Petkovsek,2011,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
tony-petkovsek-2011,Tony Petkovsek,2011,A_IJEnnuyYg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2011/,true
tony-petkovsek-2011,Tony Petkovsek,2011,rlg546_0pC4,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2011/,true
valarie-mccall-2020,Valarie McCall,2020,Pyty_Fo8cFs,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,true
valarie-mccall-2020,Valarie McCall,2020,eWsy8Ctigm0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,true
valarie-mccall-2020,Valarie McCall,2020,e-wqDqAmYP8,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2026-class-and-inductions/,true
valarie-mccall-2020,Valarie McCall,2020,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
valarie-mccall-2020,Valarie McCall,2020,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
valarie-mccall-2020,Valarie McCall,2020,_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
valarie-mccall-2020,Valarie McCall,2020,YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
valarie-mccall-2020,Valarie McCall,2020,zWJEroGvQUg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
valarie-mccall-2020,Valarie McCall,2020,EfAP31kBlsM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
valarie-mccall-2020,Valarie McCall,2020,XrKxMkfQALI,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
valarie-mccall-2020,Valarie McCall,2020,ovFsNwqqQNc,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
valarie-mccall-2020,Valarie McCall,2020,36YHkoqo-Fk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
valarie-mccall-2020,Valarie McCall,2020,EZ92Q341gm4,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
valarie-mccall-2020,Valarie McCall,2020,MzvxeSsag0w,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
victor-ruiz-2022,Victor Ruiz,2022,_JXBIYSnWB0,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
victor-ruiz-2022,Victor Ruiz,2022,YDThFb2kPdA,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
victor-ruiz-2022,Victor Ruiz,2022,zWJEroGvQUg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
victor-ruiz-2022,Victor Ruiz,2022,EfAP31kBlsM,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
victor-ruiz-2022,Victor Ruiz,2022,XrKxMkfQALI,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
victor-ruiz-2022,Victor Ruiz,2022,ovFsNwqqQNc,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
victor-ruiz-2022,Victor Ruiz,2022,36YHkoqo-Fk,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
victor-ruiz-2022,Victor Ruiz,2022,EZ92Q341gm4,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
victor-ruiz-2022,Victor Ruiz,2022,MzvxeSsag0w,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2020-2022-induction-ceremony/,true
vijaya-l-emani-2011,Vijaya L. Emani,2011,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
vijaya-l-emani-2011,Vijaya L. Emani,2011,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
vijaya-l-emani-2011,Vijaya L. Emani,2011,A_IJEnnuyYg,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2011/,true
vijaya-l-emani-2011,Vijaya L. Emani,2011,rlg546_0pC4,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2011/,true
vladimir-rus-2012,Vladimir Rus,2012,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
vladimir-rus-2012,Vladimir Rus,2012,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
vladimir-rus-2012,Vladimir Rus,2012,b3EUjRTsbQI,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2012/,true
vladimir-rus-2012,Vladimir Rus,2012,a0gi3EmNU00,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/induction-class-2012/,true
wael-khoury-2017,Wael Khoury,2017,I133bhcNqgo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
wael-khoury-2017,Wael Khoury,2017,P34omi5XUiY,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2024-details/,true
wael-khoury-2017,Wael Khoury,2017,Ssb2SQ6HPoo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
wael-khoury-2017,Wael Khoury,2017,vwTIgQpdBEo,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
wael-khoury-2017,Wael Khoury,2017,w2Xq5luKGCU,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
wael-khoury-2017,Wael Khoury,2017,lHHN_zd8O8k,class-or-ceremony-page-mention,0.32,false,https://clevelandinternationalhalloffame.com/2019-induction-ceremony/,true
